ID,EMP,AREA_KM,EMP_DENS,X,Y
2048,450,0.724558,621.067878,339012.2509,634908.016
2049,1645,1.200111,1370.706377,341752.2931,590898.7434
2050,189,1.157426,163.293396,310352.4922,542823.3477
2051,855,0.427623,1999.426368,343447.8724,579240.1301
2052,1903,0.992884,1916.639545,349107.5212,591276.1924
2053,298,0.181902,1638.24649,359567.7207,557853.8624
2054,923,14.404598,64.076763,357342.8271,259198.6021
2055,249,5.978526,41.649059,318301.7517,642883.7937
2056,379,0.470676,805.224358,238755.178,626972.875
2057,1641,1.613667,1016.938401,314718.1963,593486.5855
2058,471,0.719366,654.743149,338118.4494,575560.7648
2059,312,0.183361,1701.565325,357004.5807,564317.4967
2060,367,0.170045,2158.248652,352150.8869,583467.8285
2061,161,43.608739,3.691921,347468.3512,247604.5765
2062,561,0.15531,3612.139315,352319.6858,575967.5744
2063,847,1.165668,726.62211,320218.6758,598007.8214
2064,204,0.469248,434.737689,143129.1888,216520.0948
2065,1540,0.234543,6565.956025,342905.0155,592170.5225
2066,3930,0.199611,19688.33677,358743.199,578001.9318
2067,1152,0.512727,2246.807913,366286.2234,547284.4815
2068,48,1.711507,28.04546,332455.5118,636575.2031
2069,1019,7.587907,134.29264,232051.879,520289.0589
2070,956,0.691646,1382.209486,323233.5514,600445.7938
2071,1475,3.66449,402.511643,351235.243,545530.2235
2072,860,6.470934,132.901986,179152.9564,332748.8595
2073,141,0.058261,2420.145965,360325.7643,568359.7962
2074,444,0.387034,1147.186783,248244.8637,137157.3016
2075,206,0.108497,1898.666074,353432.8108,581956.3241
2076,154,0.16578,928.944644,359197.6973,565968.8596
2077,381,0.227199,1676.947048,348304.9331,585097.4725
2078,64,0.046742,1369.212412,351530.5543,578084.8169
2079,393,0.138603,2835.433386,354217.4886,573237.9947
2080,119,0.048973,2429.892803,357364.7315,580907.09
2081,30,0.038463,779.968334,355534.1698,569818.208
2082,251,0.134031,1872.701234,361810.5767,565963.2841
2083,64,0.058401,1095.873684,364999.6801,563004.909
2084,180,0.09041,1990.92495,365112.247,562618.3416
2085,342,0.13674,2501.09349,360270.866,570912.377
2086,293,0.071554,4094.837908,355644.311,586678.5258
2087,427,0.290952,1467.594333,355879.0278,546032.507
2088,115,0.173219,663.898341,343184.4235,585153.5559
2089,176,0.146249,1203.425211,366123.8947,560636.9439
2090,410,3.891167,105.366848,327163.6526,534558.4165
2091,5895,0.487635,12088.95341,344363.7724,579951.7546
2092,512,0.117103,4372.229924,349327.8482,567327.8899
2093,553,0.245873,2249.128727,351059.7783,569896.5262
2094,96,0.055888,1717.708275,355931.1505,577794.3426
2095,466,0.225813,2063.658726,340062.1029,578066.9501
2096,134,0.138469,967.72648,304861.8085,596080.1069
2097,709,4.790071,148.014514,148997.0903,212167.6556
2098,489,0.160553,3045.724117,345566.0663,576915.7072
2099,181,0.155047,1167.390049,359042.5307,570531.7184
2100,399,2.437094,163.719589,188543.8405,451242.4513
2101,187,0.205725,908.979572,349959.1328,569915.9791
2102,1148,0.250711,4578.976352,357339.2506,549942.5157
2103,14,0.053853,259.967875,361454.6213,570339.6117
2104,1537,1.143728,1343.851099,317824.9597,539069.0758
2105,624,0.936138,666.568103,339785.4982,631482.9687
2106,325,0.182805,1777.853698,351027.5478,574838.1098
2107,66,0.175265,376.57254,357198.9304,550938.9601
2108,777,0.864294,899.000022,339992.8305,597434.584
2109,804,0.48516,1657.1852,343855.5132,569092.0658
2110,2303,3.091688,744.900602,352469.4605,541306.5353
2111,4478,2.471858,1811.593074,338659.4923,588315.7
2112,652,1.873004,348.103987,151521.0659,211476.8372
2113,2090,5.491949,380.557082,299457.86,620228.6647
2114,723,0.855615,845.005836,355474.6354,537312.8063
2115,167,0.157869,1057.83847,359301.6774,573911.7124
2116,892,0.23111,3859.633206,352086.2136,590863.0034
2117,481,0.411068,1170.121993,336608.1617,579756.3936
2118,558,0.871071,640.590529,358484.1919,532892.8655
2119,533,0.301104,1770.153786,353023.6552,590024.5401
2120,1653,0.676344,2444.021888,352385.6507,596465.5779
2121,173,0.077774,2224.38356,355560.0269,592835.2095
2122,824,0.285884,2882.292944,352940.1668,590851.7696
2123,3324,4.605033,721.818975,242284.3269,617553.3799
2124,1575,0.75848,2076.520517,344512.6746,582793.1354
2125,190,0.20526,925.654357,149221.0247,215136.4556
2126,224,0.113882,1966.954812,353393.6324,582544.0518
2127,1566,2.676626,585.064858,323390.8995,592971.3385
2128,460,0.928501,495.422295,328690.9233,603597.5571
2129,488,1.780589,274.066568,323939.4066,545240.31
2130,1132,1.543836,733.238484,324939.1213,546594.0891
2131,217,0.128158,1693.228184,351957.4505,589071.4332
2132,5748,3.951298,1454.711715,342803.3648,565374.8866
2133,465,0.409561,1135.361622,361897.2532,547971.6727
2134,1744,1.173522,1486.125258,336230.0719,571297.5871
2135,989,0.155761,6349.488647,356328.2946,586359.9724
2136,794,0.351963,2255.916077,351866.7993,580984.4398
2137,3011,1.478657,2036.306903,324165.7979,606495.8339
2138,362,0.513277,705.271934,318603.4571,541816.5628
2139,345,0.653036,528.301907,348087.3956,559887.4074
2140,1656,0.686268,2413.050256,117968.3752,538600.7234
2141,5681,1.779845,3191.851485,350161.7103,565776.0556
2142,274,0.156369,1752.260843,351685.5543,581978.6458
2143,876,0.219375,3993.15599,349979.5411,585908.2232
2144,1684,0.162261,10378.36731,353183.7702,577123.9801
2145,196,0.152786,1282.840673,352023.3924,574572.3925
2146,280,0.155967,1795.257203,351161.9991,567380.643
2147,1283,1.607623,798.07268,364075.1847,548210.6761
2148,1660,1.927228,861.340686,324042.5271,629776.6794
2149,454,0.093839,4838.07744,357249.952,585062.5443
2150,2209,0.318577,6933.959223,319768.8947,539576.675
2151,175,1.236245,141.557668,144518.7033,231249.46
2152,698,1.382712,504.805206,356034.6367,538869.2671
2153,722,0.211681,3410.789986,354411.0183,582826.5817
2154,3081,1.855353,1660.600389,338036.3461,632752.8334
2155,553,1.877833,294.488365,218704.1411,320261.7765
2156,1055,4.004922,263.425867,340260.2996,587538.2734
2157,132,0.076571,1723.898273,354884.3891,570753.2613
2158,524,0.52773,992.932919,344145.0797,580717.9283
2159,52,0.131174,396.421531,359477.1065,558422.3646
2160,3770,3.634149,1037.38167,313633.332,382570.7087
2161,624,0.080816,7721.228958,356336.4119,576218.3882
2162,29302,0.235561,124392.5316,359180.5987,580691.8645
2163,16,0.042008,380.88268,351170.3721,576293.4765
2164,266,0.117065,2272.236403,362908.3349,563031.3139
2165,1968,1.287024,1529.109409,155983.3482,223359.2342
2166,611,0.169198,3611.161983,358771.6444,568830.8971
2167,4824,1.574009,3064.786198,243083.2114,618430.511
2168,784,3.920383,199.980453,332768.0473,550711.3744
2169,1017,0.342524,2969.139044,359816.9314,574001.5276
2170,1489,2.647918,562.32862,334511.8135,537162.0171
2171,79,0.085797,920.776637,347506.3234,581903.9202
2172,234,0.106619,2194.724573,356342.0035,564288.1476
2173,1833,0.670709,2732.927877,327515.4153,569676.3364
2174,553,1.597278,346.214027,121406.9288,309271.2121
2175,259,0.268242,965.544572,341024.5119,580259.0179
2176,1380,0.914992,1508.209614,342732.0388,589798.1695
2177,1437,0.534699,2687.493948,142110.8451,248559.6958
2178,1534,0.520142,2949.195487,352367.5715,580293.2076
2179,283,0.135347,2090.926363,347462.4304,584020.6893
2180,928,4.944342,187.689291,333630.8499,548551.9051
2181,245,0.20703,1183.403868,355783.6317,587077.9523
2182,4560,2.461824,1852.285092,145469.8174,469455.7205
2183,1346,0.207991,6471.44633,361811.5141,569960.6889
2184,1457,0.732315,1989.581126,355467.6987,560471.7845
2185,1901,1.729396,1099.227604,334959.43,598742.6095
2186,1045,1.969513,530.587961,315075.3513,543272.5917
2187,43,0.136018,316.134343,361039.8087,568407.2603
2188,187,0.12272,1523.797484,346732.7923,580186.6863
2189,141,2.387791,59.050384,239413.985,646322.009
2190,757,0.607481,1246.12935,317678.5255,541776.3285
2191,272,0.108334,2510.744467,347477.7394,580970.7963
2192,521,0.0934,5578.154587,351504.0687,578674.1348
2193,439,2.263907,193.912581,246156.529,618363.7676
2194,582,2.362324,246.367543,318536.1536,603757.6196
2195,87,0.041283,2107.408103,355419.961,562859.9965
2196,1929,0.923827,2088.053819,247875.0017,425369.9675
2197,8268,4.327381,1910.624257,337917.3539,560007.4549
2198,478,3.927082,121.718882,314224.7035,558185.8066
2199,1012,0.06226,16254.35387,350773.3477,576046.6412
2200,374,0.276758,1351.361445,347364.1642,585794.2888
2201,299,0.173002,1728.302853,348412.1477,582532.7781
2202,158,0.624291,253.087102,331990.3895,578150.7413
2203,265,0.533635,496.593812,300998.8515,563474.448
2204,563,0.727243,774.156841,346106.9323,592956.8217
2205,2274,0.734452,3096.185415,337912.184,577069.7876
2206,432,4.277698,100.988903,354161.4987,531784.9442
2207,1168,0.104921,11132.15906,355831.6895,578206.6942
2208,235,0.103448,2271.670177,353812.3872,577862.0582
2209,68,0.085222,797.91691,354545.9426,570010.2235
2210,296,0.094873,3119.954578,354505.7033,585793.8023
2211,399,0.685546,582.017883,357652.3816,541831.1329
2212,721,0.303577,2375.018397,345098.8328,579282.8559
2213,176,1.063001,165.569018,342457.6697,557543.944
2214,447,0.322207,1387.304947,348888.4946,581039.0145
2215,241,3.841601,62.734267,311815.4197,640939.3547
2216,233,0.110033,2117.542279,360686.3062,568248.5419
2217,25,0.12555,199.123486,358556.6231,561913.4579
2218,291,1.582455,183.891461,241976.0972,421411.8647
2219,392,0.703374,557.313405,318636.4783,539415.6967
2220,272,0.185629,1465.290445,361999.3179,570702.2185
2221,6320,2.163904,2920.647483,316775.6983,538962.0225
2222,1350,7.405803,182.289484,319518.0869,545626.8544
2223,2000,2.145186,932.320224,289411.5699,627014.2169
2224,2261,1.146137,1972.713662,327916.0983,608068.5674
2225,297,1.165548,254.815756,307294.7016,595961.4309
2226,2556,2.507862,1019.195037,191360.5818,433708.7522
2227,146,0.090819,1607.60074,360639.2675,567595.9916
2228,568,2.07414,273.848496,344513.1747,539503.5743
2229,4863,1.523607,3191.767873,321224.3,557187.5353
2230,170,0.377733,450.053677,362560.296,566749.8823
2231,1083,0.556442,1946.293205,319855.5853,540690.2853
2232,545,0.178883,3046.689733,348857.5619,585080.8752
2233,319,0.083234,3832.549547,352613.0205,585250.878
2234,337,0.182034,1851.305733,349363.1949,585048.8439
2235,255,0.317249,803.784341,319479.5707,633974.8974
2236,123,0.486674,252.735717,340602.4449,493194.3402
2237,2161,0.518652,4166.573585,336655.7186,593692.356
2238,168,0.075061,2238.168374,355538.4221,568283.2836
2239,1757,0.164678,10669.27709,352378.0329,581311.63
2240,3188,15.402388,206.980898,350547.0444,447749.869
2241,1155,0.248182,4653.844576,354667.84,580344.391
2242,62,0.048445,1279.814506,356010.1898,592023.1631
2243,1323,3.59857,367.646021,319170.8554,551274.8415
2244,3463,3.985101,868.986652,245865.8269,623545.0524
2245,413,0.194863,2119.436802,352545.2023,584389.0067
2246,295,0.156841,1880.88888,359684.7824,560034.0508
2247,527,0.136742,3853.972423,355960.4132,589981.4657
2248,1064,0.149794,7103.069767,358287.7757,581885.3462
2249,160,0.17389,920.124289,359555.056,569593.6006
2250,2280,0.742651,3070.081352,310957.8531,579279.2282
2251,34,0.076198,446.207934,363978.1426,564228.6087
2252,1009,4.275604,235.990075,251819.7964,348576.2759
2253,1433,1.54833,925.513424,345482.3252,554377.5817
2254,210,0.206501,1016.946552,337719.8418,578682.5074
2255,266,0.13075,2034.416691,351470.9442,588659.3561
2256,479,0.328831,1456.674745,346682.644,583330.0255
2257,706,0.920208,767.217718,362703.3985,560819.7396
2258,223,0.125683,1774.302623,349392.235,578557.4737
2259,284,0.131787,2154.999264,360184.9152,565062.0662
2260,305,2.023134,150.756188,258992.0861,496707.4739
2261,364,3.682548,98.844599,310355.0957,621557.3405
2262,215,1.840088,116.84221,244759.2762,355337.0774
2263,1098,0.310419,3537.158295,353916.4257,568202.6239
2264,388,0.224301,1729.820972,357834.5231,563814.2328
2265,76,0.351926,215.954376,336130.4258,603210.6349
2266,348,0.434336,801.223501,341290.6797,641117.3981
2267,3856,1.357912,2839.654684,358160.8501,538365.5549
2268,193,0.167484,1152.349304,355118.2418,563559.0565
2269,279,0.12482,2235.211963,340241.2769,579548.612
2270,361,0.564272,639.762199,354814.4197,558562.9555
2271,25,0.059663,419.018829,360683.341,562288.3612
2272,41,0.026191,1565.414764,357391.0749,564954.6028
2273,915,1.276367,716.878246,342883.2644,598867.4315
2274,502,35.962485,13.958991,329446.8662,518902.5953
2275,72,0.061558,1169.620014,350621.3924,578783.5857
2276,110,0.242636,453.354424,354151.6088,569880.7409
2277,375,0.133419,2810.694004,355317.0676,585820.8961
2278,1830,1.97269,927.667429,338325.9951,630488.6338
2279,1605,2.516459,637.80095,341201.8455,551992.7068
2280,88,1.300312,67.676071,319349.2354,594559.4108
2281,113,0.066788,1691.929503,356993.668,566707.4853
2282,1668,1.190548,1401.03498,249186.1314,425066.6323
2283,19,0.025252,752.427544,351220.1135,582490.2747
2284,229,0.17749,1290.21157,358120.3482,573956.0857
2285,133,0.084347,1576.822081,357728.6699,560616.1935
2286,41,0.033251,1233.041835,357979.4672,574607.6403
2287,182,0.206309,882.172738,347444.2754,582623.6503
2288,292,0.453856,643.375951,324373.1677,559048.5949
2289,11699,0.126879,92206.22839,359087.4158,581105.6605
2290,4809,3.138247,1532.384031,248769.6434,423674.6647
2291,369,0.189763,1944.532893,353851.8362,558479.664
2292,26,25.803768,1.007605,317167.8427,506783.3843
2293,522,0.642688,812.213712,364402.7137,543767.1469
2294,335,0.328618,1019.420646,340691.7619,642470.1281
2295,1844,0.681757,2704.77738,303027.0274,564707.4749
2296,1034,0.450578,2294.828382,343131.2008,578549.5952
2297,11979,0.270012,44364.72774,354969.6923,578759.125
2298,648,0.193612,3346.899421,355067.4779,581149.1839
2299,849,3.179123,267.054782,328903.6391,633321.529
2300,414,0.883656,468.508347,360976.3028,566663.4347
2301,143,0.04953,2887.112196,364755.8846,563544.238
2302,156,0.167539,931.128678,350770.1553,588374.3616
2303,796,0.869712,915.245967,345722.6067,557799.3519
2304,226,0.147705,1530.078616,352231.4056,578603.1144
2305,253,2.009288,125.915271,331678.1817,605016.3289
2306,331,0.22319,1483.040929,114963.5337,537877.6327
2307,282,0.211626,1332.540381,354527.106,585140.677
2308,4111,1.724014,2384.552031,153050.5496,210002.8037
2309,243,0.069621,3490.329027,350700.866,583973.7592
2310,206,0.27493,749.281812,345728.6269,586708.3711
2311,4518,8.152633,554.176815,194787.2209,463319.8976
2312,15,0.056995,263.182762,355189.4107,549562.8954
2313,55,0.073708,746.185835,364542.075,564051.0038
2314,263,0.230975,1138.649521,359321.9994,565096.4871
2315,151,0.072616,2079.437678,362174.8165,562298.4351
2316,262,0.136071,1925.464952,356515.2698,574164.7996
2317,749,0.24111,3106.46486,344052.2187,579302.1551
2318,863,0.851904,1013.024575,312719.2844,592942.9068
2319,169,0.714909,236.393744,360423.7335,549461.5866
2320,695,0.32686,2126.292284,351879.6643,572933.1184
2321,4387,2.402459,1826.046016,347869.2623,553867.7227
2322,558,0.146095,3819.431318,358329.8212,570110.6576
2323,275,0.245894,1118.369047,347341.987,586719.8187
2324,77,0.103068,747.081887,353033.0173,567146.9884
2325,271,1.848036,146.642142,307421.5806,596794.4914
2326,272,0.132865,2047.18431,347590.604,579352.403
2327,606,1.614841,375.269109,320711.7341,634106.8481
2328,716,0.221741,3228.995774,346760.1328,584139.1807
2329,332,3.200833,103.722986,200611.1316,447817.9543
2330,365,0.411606,886.770086,340753.6994,589388.7094
2331,320,0.256468,1247.72006,349021.6348,588339.2954
2332,327,0.779959,419.253013,322904.3554,560025.5298
2333,339,0.437866,774.209472,347262.4343,574697.3364
2334,1908,0.687411,2775.632063,336126.9599,581593.3191
2335,144,0.109324,1317.188978,349387.6012,579441.1099
2336,1645,0.620757,2649.992316,361228.5272,562310.2163
2337,1372,1.466744,935.404937,244098.0854,624236.5467
2338,834,0.926143,900.509282,240953.2051,631806.1066
2339,241,0.068953,3495.137686,358928.8219,571598.5527
2340,466,0.294227,1583.811657,355370.725,584412.3694
2341,943,1.573519,599.293629,111644.463,535935.9831
2342,4065,0.778284,5223.026529,335824.5765,603854.7608
2343,1963,0.462654,4242.914006,299616.0771,566175.9847
2344,857,0.918451,933.092736,321247.2075,558195.2794
2345,72,0.03197,2252.113893,352711.9699,577542.9536
2346,1605,0.305284,5257.397907,356398.8053,577999.6985
2347,779,1.6898,461.001185,310452.0303,539723.6645
2348,876,0.277538,3156.325791,354432.7135,588405.1483
2349,111,0.106479,1042.460623,357958.6539,554906.1795
2350,3795,2.819834,1345.823826,300649.4498,594024.2701
2351,380,0.094301,4029.629235,358914.4242,573113.0379
2352,178,2.719681,65.448852,324912.8452,541592.2294
2353,230,0.495716,463.975059,365878.671,557877.05
2354,556,0.613589,906.14401,354532.7471,595504.5739
2355,518,38.096521,13.597042,112301.5114,475468.3583
2356,146,0.13802,1057.815094,356007.6989,561908.2466
2357,223,3.016687,73.922143,329590.889,613242.7834
2358,802,0.125499,6390.484114,358281.737,582287.966
2359,219,0.075158,2913.848777,353237.5035,563149.0026
2360,160,19.795343,8.082709,350343.3645,519130.0933
2361,727,1.382459,525.874724,334238.8278,551688.8882
2362,76,0.06599,1151.690707,356152.2769,570829.9216
2363,3269,1.826449,1789.811797,321272.7988,559646.9953
2364,97,0.21868,443.570848,353750.9776,571966.9722
2365,101,0.889625,113.530956,147409.2178,234944.5993
2366,424,35.918413,11.80453,217287.012,539778.3562
2367,43,0.045639,942.174338,355726.1441,566617.4942
2368,690,1.239952,556.473303,341153.2426,494889.7782
2369,65,0.117475,553.307858,354889.0625,573067.4487
2370,212,0.107681,1968.781308,356364.0586,577125.8291
2371,227,0.110093,2061.898886,359376.8923,573184.4075
2372,82,0.086391,949.173319,352562.1555,582982.9916
2373,2035,2.141758,950.153999,338083.7293,631592.6824
2374,300,0.119266,2515.394064,355519.5796,592371.6331
2375,279,0.24265,1149.802801,191557.3497,446909.6819
2376,846,2.362394,358.111366,335925.086,607048.6372
2377,367,0.061792,5939.277226,359865.2882,570573.855
2378,583,1.459123,399.55506,313696.0748,541122.3715
2379,86,0.338208,254.281029,301507.6879,563829.2106
2380,360,0.045676,7881.62568,354890.7331,569794.1607
2381,1727,1.034347,1669.652653,315282.9209,539641.6608
2382,43,0.036506,1177.886393,362512.7601,565819.5715
2383,525,1.205343,435.560567,360558.1498,546343.9213
2384,913,5.278975,172.950255,336214.7553,545451.9106
2385,145,0.170325,851.311743,360560.1547,570827.5826
2386,577,1.784103,323.411745,150240.2829,213792.7211
2387,1797,3.206082,560.497225,139924.925,211422.8231
2388,142,0.487002,291.580115,142011.5015,217785.3471
2389,271,0.431048,628.700042,362486.1913,549929.6521
2390,798,1.118544,713.427154,326364.586,601292.9975
2391,401,0.112378,3568.313354,354167.6065,578590.2248
2392,227,0.466298,486.812987,353147.3556,534097.1409
2393,199,1.875643,106.096927,342187.2995,618093.9748
2394,2388,0.279708,8537.48893,347240.7942,576012.7337
2395,110,0.222836,493.636962,359710.5299,574715.4473
2396,25,0.033872,738.078533,354713.9718,568772.4605
2397,79,0.181011,436.436681,347973.085,585902.3873
2398,1974,2.883486,684.587997,363451.8754,546606.0696
2399,527,0.190409,2767.729814,356212.7563,583581.7461
2400,65,0.250115,259.880616,320055.2843,538589.473
2401,162,0.450044,359.965143,331374.9037,607953.7666
2402,344,0.204305,1683.759578,348444.4437,567429.2504
2403,245,0.130338,1879.734595,361370.2992,571473.702
2404,91,0.086117,1056.706237,360779.5018,564528.1993
2405,583,0.247471,2355.830517,356295.8343,590073.3401
2406,316,0.284086,1112.337909,343174.8307,586595.7765
2407,398,0.482898,824.190934,350106.1963,562482.3621
2408,1921,0.342241,5612.998653,359000.632,574863.8064
2409,585,0.198862,2941.73969,351398.9756,588239.0245
2410,2480,3.285285,754.881341,341518.0415,540154.8507
2411,36,0.056595,636.099765,358659.1103,573120.3891
2412,917,1.454666,630.385189,344131.9864,544790.0164
2413,48,0.201595,238.101338,361024.5994,570831.621
2414,118,0.125798,938.013225,355462.9032,593362.8052
2415,1151,1.034427,1112.693324,322595.7231,558115.0296
2416,544,0.149248,3644.933067,357201.8387,586038.9187
2417,325,0.21342,1522.821694,346726.4802,567403.1231
2418,218,0.17509,1245.073747,356810.5325,562764.2058
2419,256,0.881059,290.559332,321383.9365,631467.8046
2420,1327,0.602617,2202.061821,352490.9266,566536.6937
2421,10,0.020452,488.958923,356602.2471,568167.1828
2422,213,0.260405,817.955551,339704.4178,642613.6889
2423,536,0.277043,1934.7203,350006.2108,585122.6986
2424,2252,2.347547,959.299109,354191.0919,544434.2517
2425,180,0.100343,1793.845892,347337.4984,584536.7872
2426,146,0.118895,1227.972891,360775.7363,572413.4834
2427,217,1.237005,175.423659,335391.9894,570603.3492
2428,175,0.044243,3955.445012,352640.3394,578095.0011
2429,256,29.684853,8.623927,230244.9114,430326.2078
2430,445,0.109799,4052.859921,356830.1966,556181.1532
2431,62,0.063607,974.742506,355761.5449,569877.1498
2432,107,0.143095,747.754778,352901.0492,584374.7672
2433,355,0.007323,48475.7158,356232.0505,590168.7205
2434,103,0.083854,1228.331308,348808.395,571461.9495
2435,627,0.241945,2591.499577,356564.1832,561055.8941
2436,446,0.066298,6727.155676,355997.8057,591811.4461
2437,119,0.103889,1145.458208,357311.1543,568165.8961
2438,207,0.11679,1772.40966,349804.9073,579452.7712
2439,472,0.139951,3372.597772,353829.6808,582941.225
2440,147,0.178498,823.53835,364144.9418,565591.4461
2441,256,0.082418,3106.100344,363088.3734,566688.9524
2442,1083,6.374969,169.883166,309870.3242,534994.7949
2443,2607,0.95839,2720.18614,325835.2883,576273.5205
2444,1005,4.404271,228.187617,302767.7881,629919.1417
2445,43,0.059378,724.171242,357549.5966,561855.7513
2446,59,0.048554,1215.148078,349894.5212,578762.8755
2447,31,0.013859,2236.833099,356351.3405,569221.4499
2448,1108,1.013629,1093.10174,342909.2194,615150.617
2449,367,0.262681,1397.133046,360352.4518,563484.4833
2450,236,0.129513,1822.215696,348863.7002,584373.3119
2451,366,5.093703,71.853418,243526.4253,615109.304
2452,91,0.012144,7493.690654,351289.2262,581075.867
2453,134,0.049353,2715.117673,350603.0092,577966.8113
2454,157,0.154301,1017.4895,354993.2069,564425.745
2455,1801,1.831309,983.449383,354648.6957,571974.3654
2456,514,0.29742,1728.194191,345717.1372,577721.4286
2457,250,0.335348,745.493251,364522.8708,550801.0205
2458,257,0.164483,1562.471224,352677.2527,569748.0581
2459,4,0.050927,78.543875,358682.0423,572501.6539
2460,655,0.305961,2140.793048,357025.037,582858.5976
2461,489,0.067181,7278.822483,358797.9156,557938.4694
2462,174,0.309496,562.204292,302152.931,596950.8609
2463,372,0.17839,2085.317217,349674.1247,574545.2993
2464,309,0.143028,2160.422766,351153.3124,575285.1893
2465,200,0.802584,249.195056,341985.8247,563062.3827
2466,4,0.009906,403.802473,357866.688,562733.0144
2467,64,0.082176,778.817205,356805.7492,565782.8752
2468,1015,0.261651,3879.209694,344517.251,576901.7818
2469,931,0.811426,1147.363394,320587.6082,578758.6534
2470,54,0.067554,799.359481,359414.9242,571461.1811
2471,234,0.174224,1343.095077,357076.346,561930.6968
2472,199,0.071987,2764.402048,355926.7213,590677.6679
2473,131,0.143298,914.180301,360200.9773,566863.021
2474,1609,0.546469,2944.358354,356991.5173,588135.2415
2475,15,0.026716,561.454108,364350.7988,562913.2888
2476,99,0.034898,2836.85144,359819.9366,571204.6272
2477,55,0.638125,86.190034,231375.7382,623099.7053
2478,28,3.086278,9.072418,241709.889,355474.4043
2479,83,0.033745,2459.639508,351261.3058,582947.7636
2480,919,0.119971,7660.164379,354600.7243,582568.9544
2481,153,0.163123,937.943114,352091.3539,568053.2463
2482,720,0.230821,3119.301197,356952.3282,586687.0953
2483,31,0.033952,913.06496,145293.809,218748.6783
2484,3544,1.522432,2327.854484,338447.2263,626383.4972
2485,16,0.397158,40.286234,354413.7061,530488.8911
2486,226,0.961245,235.111773,364537.9725,553564.7047
2487,432,0.103559,4171.531837,356427.7323,588733.4572
2488,1156,0.098067,11787.82831,353055.4042,578688.8047
2489,167,0.128117,1303.496861,351534.0337,587352.5936
2490,79,0.045489,1736.701305,364077.5388,564923.6812
2491,181,0.130719,1384.653678,351720.3895,582490.7728
2492,3713,1.842227,2015.495793,113141.1882,537362.9754
2493,176,0.052705,3339.353591,360841.3623,570315.3794
2494,7,0.021457,326.23651,358535.367,561402.2788
2495,1685,0.144745,11641.12335,356935.6117,585457.3732
2496,66,0.060066,1098.790183,356569.409,576342.957
2497,1116,0.462297,2414.031868,344790.169,561982.3348
2498,872,0.307624,2834.626403,271033.8006,515787.4305
2499,1414,0.143936,9823.81848,358804.2114,581452.8314
2500,98,0.222399,440.649018,361399.0044,570884.5425
2501,331,0.311992,1060.925303,349987.7539,587549.7045
2502,461,0.207748,2219.033116,339885.7792,628905.1028
2503,102,0.07104,1435.809392,356138.3,563332.3527
2504,223,0.113698,1961.332026,350296.5807,588289.7251
2505,58,0.172063,337.085881,345103.9161,567311.8335
2506,135,0.326497,413.480244,355032.9262,565613.278
2507,2277,0.088198,25817.01752,358268.7075,573067.9048
2508,73,0.056369,1295.045663,357953.6894,557049.1871
2509,87,0.045224,1923.755028,355541.1674,567640.8292
2510,218,1.523476,143.093797,252244.495,351987.7271
2511,748,0.124702,5998.323869,357321.6645,584623.4863
2512,248,0.11568,2143.853,359270.3062,568325.0406
2513,1330,0.156467,8500.169634,362695.4395,562176.711
2514,357,0.135091,2642.656735,361337.8808,567696.7802
2515,232,0.205348,1129.790196,350602.7613,579422.0512
2516,2,0.006556,305.046696,356460.8488,568739.4482
2517,138,0.365106,377.972311,188659.3488,351452.611
2518,365,0.143462,2544.219145,357908.4101,558969.5145
2519,481,0.853422,563.613243,328731.8174,605550.7115
2520,43,0.136965,313.948696,359574.9282,555504.9345
2521,42,0.056933,737.715086,359991.358,566559.9011
2522,54,0.05808,929.749352,351341.786,575996.2747
2523,281,0.098169,2862.424234,355716.8693,561982.0598
2524,75,0.064532,1162.210308,355677.1137,568238.6634
2525,31,0.049499,626.271359,358618.8066,559992.0385
2526,150,0.349557,429.114326,320100.3479,583149.2838
2527,126,0.434365,290.078296,146504.2067,218109.2891
2528,89,0.077382,1150.134371,359689.7498,572433.8997
2529,284,0.134224,2115.873263,357260.0208,576330.0246
2530,21,0.34497,60.874885,363929.4729,566716.1912
2531,526,0.069877,7527.479989,355968.5629,590406.7748
2532,275,0.049283,5580.029313,353156.1464,576382.1157
2533,48,0.655481,73.228714,360179.9806,561033.4907
2534,108,0.052157,2070.687642,352610.4449,582512.2283
2535,17,0.023373,727.331914,356334.193,568249.9567
2536,76,0.101398,749.520038,358358.1954,565756.6065
2537,641,0.221577,2892.90078,356908.8826,585955.4384
2538,583,0.157607,3699.082536,361570.0291,568363.5748
2539,481,6.59422,72.942673,313755.0582,384742.5336
2540,169,0.085977,1965.635266,363398.0249,565081.5274
2541,594,0.157496,3771.514225,350420.8006,589272.7915
2542,263,0.052373,5021.642418,355458.6164,568878.6558
2543,151,0.423972,356.156013,350286.2009,560426.3763
2544,52,0.046461,1119.20783,357753.9889,571410.3859
2545,228,0.129434,1761.520779,363263.8726,566285.3429
2546,184,0.091308,2015.16619,361920.0353,568371.2424
2547,133,0.116342,1143.180338,349416.1932,568039.9217
2548,156,0.035116,4442.471249,351995.2166,579217.5567
2549,54,0.050667,1065.772049,351571.5191,577168.7001
2550,666,0.185994,3580.768724,357888.3873,585088.246
2551,95,0.009789,9704.607368,352117.2588,576331.5757
2552,67,0.059072,1134.215769,360513.7087,561957.7743
2553,94,0.119775,784.80193,322093.5291,538841.0685
