ID,POP,EMP,AREA_KM,EMP_DENS,X,Y
337,3742,8772,8.671131687,1011.632658,1921945.328,740530.2855
338,4724,409,2.154187952,189.862727,1910646.731,742292.7582
339,2256,274,0.76400117,358.638194,1910394.308,720269.3694
340,3514,1716,1.77789912,965.184121,1922325.283,736356.3798
341,2641,15633,4.411747292,3543.493987,1918944.608,732401.9777
342,3760,3704,1.633201358,2267.938354,1920873.423,733810.2173
343,7910,399,2.039890708,195.598714,1917704.006,709832.5003
344,1753,323,1.327674029,243.282608,1928219.535,732018.8281
345,2989,2931,0.932396913,3143.511051,1920840.962,731009.4773
346,2024,629,0.927481137,678.180908,1913794.273,725095.436
347,3967,353,1.163052037,303.511785,1916249.494,725987.8585
348,3693,1053,1.212944922,868.13505,1917114.161,725856.361
349,4220,153,0.907727812,168.552729,1925610.381,747014.2111
350,3393,891,1.662511784,535.936051,1915305.014,724366.6144
351,3354,1639,2.04338741,802.09949,1911352.185,740370.4833
352,1612,218,0.908115848,240.057478,1923976.15,736222.1533
353,3200,190,0.98542954,192.80932,1919914.06,723842.2398
354,156,4638,18.03828255,257.119822,1908217.237,745009.3782
355,3606,450,1.303471282,345.232002,1910612.495,723459.4468
356,1731,65,0.745540777,87.185037,1923431.728,745583.7042
357,6977,2965,2.103074385,1409.840765,1917420.717,724301.2589
358,1936,2613,0.48003141,5443.393798,1914335.675,731653.6296
359,2609,882,1.741269089,506.52711,1931832.958,739874.8077
360,4608,552,1.835444131,300.744648,1919192.535,709837.1845
361,3487,420,4.610736124,91.091745,1916010.762,742756.3395
362,3608,2586,6.190721114,417.721935,1915519.328,715243.2383
363,1584,1384,1.696549062,815.773638,1923399.095,711331.6043
364,1202,318,6.606790284,48.132298,1926741.923,715405.2539
365,2784,597,1.475670261,404.561924,1928632.588,738086.652
366,1196,16329,4.40142017,3709.938922,1913601.282,738651.9904
367,3164,8226,1.92507834,4273.072856,1911388.714,734867.1651
368,2987,470,1.979241389,237.464719,1931985.093,746000.8086
369,6333,1295,4.201328457,308.235839,1923021.879,744274.3085
370,2229,99,0.683684364,144.803663,1926241.22,744594.7018
371,1835,437,2.540374693,172.021868,1909674.483,735783.9725
372,1981,1106,2.453515296,450.781783,1947535.336,738819.6002
373,2080,205,0.473760081,432.70847,1928800.658,731981.4741
374,2099,250,1.095956452,228.111253,1926228.202,742115.3317
375,2431,3156,1.558074935,2025.576517,1912570.684,725647.8584
376,5379,1301,2.602419273,499.919446,1923457.266,743091.4279
377,2427,288,0.804455459,358.006148,1912796.165,735725.0543
378,1584,312,1.374464313,226.997527,1926657.713,732084.6552
379,4885,452,2.907628591,155.453142,1915355.973,710929.6006
380,2741,342,0.970437514,352.418363,1922802.985,747021.6015
381,1833,6188,0.718601785,8611.167032,1913708.512,729747.9974
382,3186,630,1.501917942,419.463662,1926664.994,728467.6927
383,2115,418,0.908934332,459.879207,1931379.41,741209.2985
384,3873,806,1.983525151,406.347255,1923572.228,742221.8291
385,3657,2730,1.541178607,1771.37159,1923853.486,735220.019
